filename	sentence	grader	scores	scores_tones	scores_inserts	speaker	l1	other_languages	semesters_study	pre_uni_years	gender	age	residency	birthplace
411-PHR-101.wav	Lo mfana uzoyazi indoda.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
412-25-101.wav	Sihambe khona manje na?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
413-18-101.wav	Isigqoko simpofu.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
414-15-101.wav	Izinyoni nezinyosi ziyandiza.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
415-16-101.wav	Uzopheka inkukhu khona manje.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
416-20-101.wav	Qhabo.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
417-PHREX-101.wav	Ucabangani?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
418-9-101.wav	Bayangihlupha kakhulu.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
419-18-101.wav	Bazishaye kabi izimbongolo.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
420-PHREX-101.wav	Obani abazali bakho?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
421-19-101.wav	Liletheni ihhashi.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
422-9-101.wav	Umuntu umnyama.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
423-14-101.wav	Pheka amaqanda.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
424-10-101.wav	Umlungu uyambiza.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
425-8-101.wav	Uyafunda kahle futhi.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
426-19-101.wav	Zikhona lapha mnumzana.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
427-17-101.wav	Umkhuba mubi.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
428-15-101.wav	Amadoda lapha ayaxoka.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
429-14-101.wav	Nembala	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
430-12-101.wav	Imigodi lapha miningi.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
431-13-101.wav	Ningathengi.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
432-16-101.wav	Ngithandile.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
433-24-101.wav	Uyabutha.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
434-2-101.wav	Ngiyabusa.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
435-13-101.wav	Abathande.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
436-14-101.wav	Akabuye masinyane.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
437-11-101.wav	Ngihamba nehhashi.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
438-20-101.wav	Ungalethi ubuthi.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
439-17-101.wav	Uyobiza.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
440-15-101.wav	Izinto zindala.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
441-3-101.wav	Uyafundisa.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
442-17-101.wav	Sinamahhashi.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
443-16-101.wav	Siyobhala.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
444-11-101.wav	Nihamba ngamahhashi namuhla.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
445-10-101.wav	Imifula ibanzi kakhulu.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
446-15-101.wav	Nivelaphi na?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
447-9-101.wav	Yebo	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
448-PHREX-101.wav	Kubiza malini ukuza lapha enyuvesi?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
449-21-101.wav	Ukuthokoza kuhle.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
450-11-101.wav	Ngivumela abafana ukuhamba namhlanje.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
451-20-101.wav	Umfazi ushaya abantwana ngenduku.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
452-PHREX-101.wav	Uhlala nobani?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
453-16-101.wav	Asisebenze ngamandla namuhla.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
454-17-101.wav	Sihamba ngamahhashi.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
455-21-101.wav	Ukuqala kulukhuni.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
456-21-101.wav	Ekuseni namuhla.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
457-16-101.wav	Imizimba iyoguga.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
458-6-101.wav	Yebo	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
459-21-101.wav	Ukulalelwa kuhle	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
460-9-101.wav	Yebo	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
461-19-101.wav	Babasile namhlanje.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
462-12-101.wav	Bamba umgodi lapho.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
463-22-101.wav	Sazitheza izinkuni	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
464-13-101.wav	Abafana basebenza ngamandla impela.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
465-19-101.wav	Akagunde izinwele.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
466-16-101.wav	Bayobhala.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
467-PHREX-101.wav	Uneminyaka emingaki?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
468-4-101.wav	Uyafuna ukuhlakula manje.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
469-PHR-101.wav	Akusemqoka.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
470-17-101.wav	Amajuba mahle	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
471-24-101.wav	Amakhehla azobuya kusasa.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
472-15-101.wav	Umfazi ufikile namhlanje.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
473-13-101.wav	Ningahleki	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
474-14-101.wav	Abelungu bacelani?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
475-20-101.wav	Aninamali lapha na?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
476-15-101.wav	Ngibone imbongolo nembuzi	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
477-17-101.wav	Konje ikhofi limnandi na?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
478-24-101.wav	Konje uyamhleba umuntu na?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
479-3-101.wav	Siyahlakula.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
480-PHREX-101.wav	Ubani isibongo sakho?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
481-1-101.wav	Uyabiza.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
482-17-101.wav	AmaBhunu namaNgisi maningi.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
483-19-101.wav	Yebo	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
484-22-101.wav	Size ukukhuluma.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
485-24-101.wav	Siyovakasha.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
486-12-101.wav	Sifuna imiphongolo.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
487-13-101.wav	Thula ke.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
488-22-101.wav	Bayobuza.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
489-5-101.wav	Uyafuna ukufunda.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
490-10-101.wav	Itshe lapho likhulu.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
491-23-101.wav	Siyambona umfana omfushane impela.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
492-23-101.wav	Ubuntu buhle.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
493-20-101.wav	Utshwala bubi lapha.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
494-21-101.wav	Ilanga liphumile.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
495-22-101.wav	Ngenani manje	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
496-3-101.wav	Ngiyashaya.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
497-25-101.wav	Ningathanda.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
498-13-101.wav	Angithande.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
499-24-101.wav	Musani ukuhleba.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
500-12-101.wav	Imithetho mibi.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
501-5-101.wav	Siyambona.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
502-13-101.wav	Funda.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
503-13-101.wav	Bheka.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
504-19-101.wav	Siletheni isinkwa.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
505-24-101.wav	Uzobutha izimbali namhlanje	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
506-8-101.wav	Ngiyambona laphaya.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
507-19-101.wav	Ubisi luphi manje?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
508-20-101.wav	Ungathengi.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
509-23-101.wav	Hamba ngokushesha.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
510-13-101.wav	Letha amanzi khona manje.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
511-9-101.wav	Umzalwane ukhona na?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
512-13-101.wav	Ningasebenzi.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
513-14-101.wav	Ngihambe manje?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
514-1-101.wav	Uyabona.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
515-PHR-101.wav	Ngiyazi kakhulu kunaye.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
516-21-101.wav	Ngihlalile laphaya.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
517-12-101.wav	Abantu baningi.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
518-9-101.wav	Abantwana babuka ummese.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
519-20-101.wav	Ubumpumpute bukhona.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
520-23-101.wav	Isikhathi sini?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
521-17-101.wav	Uphi manje?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
522-14-101.wav	Ngiyafuna ukumbona impela.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
523-13-101.wav	Akalethe ihhashi masinyane.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
524-12-101.wav	Iluhlaza impela.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
525-23-101.wav	Sawubona	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
526-17-101.wav	Siyosebenza ngamandla.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
527-8-101.wav	Ehhe	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
528-23-101.wav	Ningaceli inyama	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
529-14-101.wav	Sidonse amahhashi.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
530-15-101.wav	Izindlela zinhle	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
531-22-101.wav	Ngizothenga.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
532-5-101.wav	Siyabhaca.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
533-13-101.wav	Imimese ikhona na? Are the knives here?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
534-PHR-101.wav	Kufanele wenze lokho.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
535-21-101.wav	Ukubhala nokufunda kahle kulukhuni	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
536-14-101.wav	Ngimbongile umfana kakhulu ekuseni.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
537-9-101.wav	Abantwana bafuna umfundisi	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
538-19-101.wav	Silethe isinkwa.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
539-8-101.wav	Abafazi bayahlakula manje	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
540-3-101.wav	Siyabusa.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
541-13-101.wav	Thulani ke.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
542-5-101.wav	Uyanihleka.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
543-15-101.wav	Imizi mikhulu.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
544-15-101.wav	Izinyoni zinhle.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
545-13-101.wav	Wena uyisilima.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
546-20-101.wav	Sibuthande impela ubuhle.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
547-12-101.wav	Umoya unamandla.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
548-6-101.wav	Bayanifuna na?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
549-17-101.wav	Ufakazi uzohamba manje.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
550-PHR-101.wav	Asiyobona induna.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
551-4-101.wav	Uyathanda ukufunda kahle.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
552-13-101.wav	Siyabuya	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
553-13-101.wav	Bizani.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
554-PHR-101.wav	Uma uthanda	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
555-22-101.wav	Amahhashi agijima.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
556-23-101.wav	Sala kahle.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
557-16-101.wav	Vula umnyango manje.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
558-23-101.wav	Ngithanda izinto ezimhlophe.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
559-4-101.wav	Bayakhala kakhulu manje.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
560-24-101.wav	Itiye lijiyile kakhulu.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
561-18-101.wav	Sulani kahle izicathulo.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
562-24-101.wav	Musani ukuqamba amanga	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
563-24-101.wav	Biza abantwana	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
564-15-101.wav	Zihambile Nkosi.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
565-10-101.wav	Sizolisula itafula.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
566-19-101.wav	Ufike khona manje.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
567-13-101.wav	Umlungu uyajama kakhulu.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
568-23-101.wav	Amadoda amaningi azosebenza lapha ngomhlomunye ntambama.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
569-14-101.wav	Ihhashi liphi?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
570-13-101.wav	Musani ukuthenga ummbila	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
571-11-101.wav	Ninamafutha na?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
572-5-101.wav	Ngiyambamba.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
573-13-101.wav	Ningahluphi umhlobo.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
574-8-101.wav	Umfundisi uthanda ukubafundisa abantwana.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
575-1-101.wav	Niyabona.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
576-12-101.wav	Amatshe makhulu.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
577-14-101.wav	Abalimi balimelani namhlanje?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
578-9-101.wav	Imbala abantu bahle na?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
579-18-101.wav	Ukhuluma kabi manje.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
580-18-101.wav	Musani ukuqamba amanga.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
581-11-101.wav	Ngiyawaletha amayembe namabhantshi.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
582-16-101.wav	Chabo	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
583-25-101.wav	Ungathanda.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
584-25-101.wav	Sibize abafana ukuba bageze izitsha.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
585-25-101.wav	Abafazi bangathanda izingubo.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
586-24-101.wav	Izulu libi namuhla	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
587-19-101.wav	Ufike nini?	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
588-11-101.wav	Banamaqanda.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
589-12-101.wav	Imisundu ikhona	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
590-22-101.wav	Umoya wawunamandla.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
591-5-101.wav	Ngiyambona.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
592-13-101.wav	Amakati akhona.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
593-7-101.wav	Abafana bayamhlupha umfundisi.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
594-9-101.wav	Omiyane bakhona lapha.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
595-25-101.wav	Umqashi utshela abafana ukuba basebenze ngamandla namhlanje.	NA	NA	NA	NA	101	isiZulu	English	NA	NA	F	45	Durban, South Africa	Mtubatuba, South Africa
